Id,Date,Temperature,Humidity,Light,CO2
4861,2015-02-06 06:26:00,20.29,18.675,0.0,429.25
4862,2015-02-06 06:27:00,20.26,18.6333333333333,0.0,433.333333333333
4863,2015-02-06 06:28:00,20.245,18.65,0.0,430.5
4864,2015-02-06 06:29:00,20.29,18.7,0.0,430.0
4865,2015-02-06 06:29:59,20.29,18.7,0.0,433.5
4866,2015-02-06 06:30:59,20.29,18.6,0.0,432.5
4867,2015-02-06 06:32:00,20.29,18.7,0.0,432.0
4868,2015-02-06 06:33:00,20.29,18.7,0.0,434.0
4869,2015-02-06 06:34:00,20.29,18.6,0.0,429.0
4870,2015-02-06 06:35:00,20.29,18.65,0.0,438.0
4871,2015-02-06 06:36:00,20.29,18.7,0.0,439.0
4872,2015-02-06 06:36:59,20.29,18.7,0.0,433.0
4873,2015-02-06 06:38:00,20.29,18.65,0.0,433.5
4874,2015-02-06 06:39:00,20.29,18.6,0.0,431.0
4875,2015-02-06 06:40:00,20.3233333333333,18.5666666666667,0.0,432.666666666667
4876,2015-02-06 06:40:59,20.39,18.6,0.0,434.0
4877,2015-02-06 06:42:00,20.39,18.6,0.0,434.0
4878,2015-02-06 06:42:59,20.39,18.6,0.0,436.5
4879,2015-02-06 06:43:59,20.39,18.6,0.0,432.666666666667
4880,2015-02-06 06:45:00,20.39,18.6,0.0,429.75
4881,2015-02-06 06:46:00,20.39,18.5,0.0,428.5
4882,2015-02-06 06:47:00,20.39,18.6,0.0,434.0
4883,2015-02-06 06:48:00,20.29,18.6,0.0,435.5
4884,2015-02-06 06:49:00,20.29,18.39,0.0,432.0
4885,2015-02-06 06:49:59,20.245,18.6,0.0,433.0
4886,2015-02-06 06:51:00,20.29,18.7,0.0,434.0
4887,2015-02-06 06:52:00,20.29,18.65,0.0,433.5
4888,2015-02-06 06:53:00,20.2,18.6,0.0,432.0
4889,2015-02-06 06:53:59,20.2,18.6,0.0,431.0
4890,2015-02-06 06:55:00,20.2,18.6,0.0,435.0
4891,2015-02-06 06:55:59,20.2,18.6,0.0,438.0
4892,2015-02-06 06:56:59,20.2,18.6,0.0,432.0
4893,2015-02-06 06:58:00,20.1,18.6,0.0,430.0
4894,2015-02-06 06:59:00,20.2,18.6,0.0,428.5
4895,2015-02-06 07:00:00,20.2,18.6,0.0,432.666666666667
4896,2015-02-06 07:01:00,20.2,18.6,0.0,432.0
4897,2015-02-06 07:01:59,20.2,18.6,0.0,430.0
4898,2015-02-06 07:02:59,20.2,18.6,0.0,431.333333333333
4899,2015-02-06 07:04:00,20.2,18.6,0.0,432.666666666667
4900,2015-02-06 07:05:00,20.2,18.6,0.0,434.0
4901,2015-02-06 07:06:00,20.2,18.6,0.0,429.0
4902,2015-02-06 07:07:00,20.2,18.6,0.0,429.0
4903,2015-02-06 07:08:00,20.2,18.6,0.0,433.0
4904,2015-02-06 07:08:59,20.2,18.6,0.0,436.0
4905,2015-02-06 07:09:59,20.2,18.6,0.0,440.0
4906,2015-02-06 07:11:00,20.2,18.6,0.0,436.0
4907,2015-02-06 07:12:00,20.2,18.6,0.0,435.0
4908,2015-02-06 07:13:00,20.2,18.5666666666667,0.0,430.0
4909,2015-02-06 07:14:00,20.2,18.6,0.0,425.5
4910,2015-02-06 07:14:59,20.2,18.6,0.0,432.0
4911,2015-02-06 07:15:59,20.245,18.6,0.0,439.5
4912,2015-02-06 07:17:00,20.29,18.6,0.0,434.0
4913,2015-02-06 07:18:00,20.29,18.5,0.0,442.0
4914,2015-02-06 07:19:00,20.29,18.5,0.0,439.0
4915,2015-02-06 07:20:00,20.29,18.5666666666667,0.0,436.666666666667
4916,2015-02-06 07:21:00,20.29,18.5,0.0,439.0
4917,2015-02-06 07:21:59,20.29,18.5,0.0,436.0
4918,2015-02-06 07:23:00,20.29,18.5,0.0,435.0
4919,2015-02-06 07:24:00,20.29,18.55,0.0,439.0
4920,2015-02-06 07:25:00,20.29,18.5,0.0,433.0
4921,2015-02-06 07:25:59,20.29,18.5,0.0,435.0
4922,2015-02-06 07:27:00,20.29,18.5,0.0,436.0
4923,2015-02-06 07:27:59,20.245,18.5,0.0,438.0
4924,2015-02-06 07:28:59,20.245,18.55,0.0,439.0
4925,2015-02-06 07:30:00,20.2,18.5,0.0,436.5
4926,2015-02-06 07:31:00,20.2,18.5,0.0,432.666666666667
4927,2015-02-06 07:32:00,20.2,18.5,0.0,427.5
4928,2015-02-06 07:33:00,20.2,18.5,0.0,427.0
4929,2015-02-06 07:34:00,20.245,18.55,0.0,432.0
4930,2015-02-06 07:34:59,20.245,18.55,0.0,438.0
4931,2015-02-06 07:36:00,20.2,18.5,0.0,436.0
4932,2015-02-06 07:37:00,20.2,18.5,0.0,434.0
4933,2015-02-06 07:38:00,20.2,18.6,0.0,435.0
4934,2015-02-06 07:38:59,20.2,18.6,0.0,435.0
4935,2015-02-06 07:40:00,20.2,18.6,260.333333333333,434.0
4936,2015-02-06 07:40:59,20.2,18.6,401.333333333333,439.0
4937,2015-02-06 07:41:59,20.175,18.6,433.0,437.5
4938,2015-02-06 07:43:00,20.175,18.675,422.5,440.75
4939,2015-02-06 07:44:00,20.2,18.7,419.0,442.0
4940,2015-02-06 07:45:00,20.175,18.7,419.0,448.5
4941,2015-02-06 07:46:00,20.1,18.745,419.0,451.0
4942,2015-02-06 07:46:59,20.15,18.7,419.0,457.25
4943,2015-02-06 07:47:59,20.1333333333333,18.7,409.0,458.666666666667
4944,2015-02-06 07:49:00,20.175,18.7225,411.0,456.0
4945,2015-02-06 07:50:00,20.125,18.865,411.0,458.0
4946,2015-02-06 07:51:00,20.15,18.89,411.0,460.0
4947,2015-02-06 07:52:00,20.2,18.89,411.0,459.75
4948,2015-02-06 07:53:00,20.2,19.05,411.0,464.0
4949,2015-02-06 07:53:59,20.2225,19.05,407.5,463.5
4950,2015-02-06 07:54:59,20.2675,19.2175,400.0,470.25
4951,2015-02-06 07:56:00,20.29,19.2225,400.0,483.5
4952,2015-02-06 07:57:00,20.315,19.245,413.0,488.666666666667
4953,2015-02-06 07:58:00,20.39,19.22,412.2,496.25
4954,2015-02-06 07:59:00,20.39,19.26,409.0,496.25
4955,2015-02-06 07:59:59,20.4175,19.29,411.0,497.0
4956,2015-02-06 08:00:59,20.4266666666667,19.1633333333333,413.0,504.0
4957,2015-02-06 08:02:00,20.4725,19.0975,411.0,503.25
4958,2015-02-06 08:03:00,20.525,19.315,411.0,509.25
4959,2015-02-06 08:04:00,20.5,19.2425,405.0,515.0
4960,2015-02-06 08:05:00,20.5666666666667,19.2,409.0,515.333333333333
4961,2015-02-06 08:06:00,20.625,19.4175,405.0,524.5
4962,2015-02-06 08:06:59,20.65,19.4725,408.5,531.0
4963,2015-02-06 08:08:00,20.7,19.5,418.333333333333,530.333333333333
4964,2015-02-06 08:09:00,20.7,19.5,419.0,533.666666666667
4965,2015-02-06 08:10:00,20.7,19.575,419.0,535.75
4966,2015-02-06 08:10:59,20.7225,19.6,419.0,546.25
4967,2015-02-06 08:12:00,20.7,19.5333333333333,419.0,547.0
4968,2015-02-06 08:12:59,20.79,19.4725,419.0,546.25
4969,2015-02-06 08:13:59,20.79,19.5,419.0,551.25
4970,2015-02-06 08:15:00,20.79,19.5333333333333,419.0,560.0
4971,2015-02-06 08:16:00,20.79,19.525,419.0,564.0
4972,2015-02-06 08:17:00,20.815,19.625,419.0,568.75
4973,2015-02-06 08:18:00,20.79,19.6333333333333,419.0,572.0
4974,2015-02-06 08:19:00,20.84,19.65,419.0,573.0
4975,2015-02-06 08:19:59,20.89,19.72,419.0,575.25
4976,2015-02-06 08:21:00,20.865,19.65,419.0,579.5
4977,2015-02-06 08:22:00,20.89,19.6,426.0,583.5
4978,2015-02-06 08:23:00,20.89,19.6333333333333,423.666666666667,585.333333333333
4979,2015-02-06 08:23:59,20.89,19.7,426.0,587.5
4980,2015-02-06 08:25:00,20.89,19.65,422.5,591.5
4981,2015-02-06 08:25:59,20.89,19.7,426.0,594.0
4982,2015-02-06 08:26:59,20.89,19.625,419.0,597.5
4983,2015-02-06 08:28:00,20.89,19.6333333333333,428.333333333333,595.333333333333
4984,2015-02-06 08:29:00,20.865,19.675,429.5,590.75
4985,2015-02-06 08:30:00,20.865,19.7425,429.5,589.75
4986,2015-02-06 08:31:00,20.8233333333333,19.6666666666667,433.0,591.0
4987,2015-02-06 08:31:59,20.84,19.695,433.0,589.5
4988,2015-02-06 08:32:59,20.89,19.7225,433.0,595.75
4989,2015-02-06 08:34:00,20.865,19.7225,433.0,596.75
4990,2015-02-06 08:35:00,20.8566666666667,19.76,433.0,598.666666666667
4991,2015-02-06 08:36:00,20.865,19.7675,433.0,605.5
4992,2015-02-06 08:37:00,20.84,19.745,433.0,609.0
4993,2015-02-06 08:38:00,20.84,19.745,433.0,614.0
4994,2015-02-06 08:38:59,20.84,19.745,433.0,614.75
4995,2015-02-06 08:39:59,20.89,19.79,433.0,621.0
4996,2015-02-06 08:41:00,20.865,19.7675,433.0,620.25
4997,2015-02-06 08:42:00,20.865,19.7675,433.0,617.5
4998,2015-02-06 08:43:00,20.865,19.7675,433.0,621.25
4999,2015-02-06 08:44:00,20.89,19.79,433.0,616.666666666667
5000,2015-02-06 08:44:59,20.865,19.7675,433.0,620.0
5001,2015-02-06 08:45:59,20.8566666666667,19.76,433.0,628.333333333333
5002,2015-02-06 08:47:00,20.84,19.7675,433.0,635.25
5003,2015-02-06 08:48:00,20.865,19.7675,433.0,636.5
5004,2015-02-06 08:49:00,20.89,19.79,433.0,635.5
5005,2015-02-06 08:50:00,20.89,19.79,433.0,635.75
5006,2015-02-06 08:51:00,20.865,19.7675,433.0,637.5
5007,2015-02-06 08:51:59,20.84,19.745,433.0,629.75
5008,2015-02-06 08:53:00,20.865,19.7675,433.0,637.25
5009,2015-02-06 08:54:00,20.89,19.79,433.0,647.333333333333
5010,2015-02-06 08:55:00,20.865,19.7675,433.0,646.0
5011,2015-02-06 08:55:59,20.8233333333333,19.73,433.0,642.666666666667
5012,2015-02-06 08:57:00,20.8566666666667,19.7933333333333,433.0,648.0
5013,2015-02-06 08:57:59,20.89,19.79,433.0,655.0
5014,2015-02-06 08:58:59,20.9175,19.79,433.0,650.5
5015,2015-02-06 09:00:00,20.9266666666667,19.79,433.0,643.666666666667
5016,2015-02-06 09:01:00,20.9175,19.79,433.0,642.0
5017,2015-02-06 09:02:00,20.9633333333333,19.79,433.0,639.333333333333
5018,2015-02-06 09:03:00,20.89,19.79,436.5,648.0
5019,2015-02-06 09:04:00,20.89,19.815,426.0,649.0
5020,2015-02-06 09:04:59,20.89,19.79,433.0,654.0
5021,2015-02-06 09:06:00,20.89,19.9266666666667,433.0,660.0
5022,2015-02-06 09:07:00,20.89,20.1333333333333,442.333333333333,677.333333333333
5023,2015-02-06 09:08:00,20.89,20.354,435.8,698.2
5024,2015-02-06 09:08:59,20.89,20.4725,447.0,709.25
5025,2015-02-06 09:10:00,20.9266666666667,20.39,442.333333333333,712.0
5026,2015-02-06 09:10:59,20.945,20.5,443.5,710.0
5027,2015-02-06 09:11:59,20.945,20.445,447.0,708.0
5028,2015-02-06 09:13:00,20.945,20.55,447.0,707.5
5029,2015-02-06 09:14:00,20.945,20.6975,447.0,725.75
5030,2015-02-06 09:15:00,20.9725,20.7675,438.0,733.25
5031,2015-02-06 09:16:00,21.0,20.79,441.0,735.333333333333
5032,2015-02-06 09:16:59,21.0,20.815,438.0,740.75
5033,2015-02-06 09:17:59,21.0,20.865,438.0,744.25
5034,2015-02-06 09:19:00,21.0,20.79,438.0,757.0
5035,2015-02-06 09:20:00,21.0,20.79,440.0,759.0
5036,2015-02-06 09:21:00,21.0,20.815,437.25,752.25
5037,2015-02-06 09:22:00,21.0,20.865,438.0,754.5
5038,2015-02-06 09:23:00,21.025,20.945,440.25,758.5
5039,2015-02-06 09:23:59,21.05,21.0,436.5,764.0
5040,2015-02-06 09:24:59,21.05,21.05,441.0,765.25
5041,2015-02-06 09:26:00,21.1,21.15,436.5,769.75
5042,2015-02-06 09:27:00,21.1,21.245,444.0,780.25
5043,2015-02-06 09:28:00,21.1,21.29,444.0,786.0
5044,2015-02-06 09:29:00,21.1,21.2225,444.0,783.25
5045,2015-02-06 09:29:59,21.1,21.2675,444.0,787.0
5046,2015-02-06 09:30:59,21.1,21.2,444.0,787.666666666667
5047,2015-02-06 09:32:00,21.1,21.2,448.0,786.75
5048,2015-02-06 09:33:00,21.1,21.2,444.0,782.5
5049,2015-02-06 09:34:00,21.1,21.1,454.75,779.75
5050,2015-02-06 09:35:00,21.1,21.05,454.75,777.5
5051,2015-02-06 09:36:00,21.1,21.1,460.0,779.333333333333
5052,2015-02-06 09:36:59,21.175,21.075,449.5,782.75
5053,2015-02-06 09:38:00,21.15,21.05,449.5,787.5
5054,2015-02-06 09:39:00,21.2,21.075,454.75,777.0
5055,2015-02-06 09:40:00,21.2,21.0666666666667,449.333333333333,789.666666666667
5056,2015-02-06 09:40:59,21.175,21.075,460.0,805.25
5057,2015-02-06 09:42:00,21.2,20.9975,456.0,801.25
5058,2015-02-06 09:42:59,21.2,21.0,460.0,796.0
5059,2015-02-06 09:43:59,21.2225,21.025,449.5,793.25
5060,2015-02-06 09:45:00,21.29,20.9633333333333,453.0,788.333333333333
5061,2015-02-06 09:46:00,21.2675,21.0,460.0,794.5
5062,2015-02-06 09:47:00,21.29,21.0,460.0,797.5
5063,2015-02-06 09:48:00,21.3233333333333,21.0333333333333,460.0,810.0
5064,2015-02-06 09:49:00,21.29,21.0,450.75,812.5
5065,2015-02-06 09:49:59,21.29,21.0333333333333,454.666666666667,813.666666666667
5066,2015-02-06 09:51:00,21.315,20.9725,444.0,809.25
5067,2015-02-06 09:52:00,21.29,21.0,444.0,812.333333333333
5068,2015-02-06 09:53:00,21.29,21.0333333333333,454.666666666667,807.666666666667
5069,2015-02-06 09:53:59,21.315,21.0,460.0,810.5
5070,2015-02-06 09:55:00,21.34,21.0,452.0,811.5
5071,2015-02-06 09:55:59,21.325,20.978,456.0,808.0
5072,2015-02-06 09:56:59,21.31,20.956,460.0,804.5
5073,2015-02-06 09:58:00,21.3233333333333,20.86,460.0,797.333333333333
5074,2015-02-06 09:59:00,21.3566666666667,20.9266666666667,460.0,796.333333333333
5075,2015-02-06 10:00:00,21.39,20.865,449.5,798.5
5076,2015-02-06 10:01:00,21.39,20.79,460.0,796.0
5077,2015-02-06 10:01:59,21.34,20.995,449.5,801.25
5078,2015-02-06 10:02:59,21.34,21.1,449.5,811.0
5079,2015-02-06 10:04:00,21.29,21.245,460.0,821.5
5080,2015-02-06 10:05:00,21.34,21.2675,455.5,830.25
5081,2015-02-06 10:06:00,21.29,21.29,457.0,835.0
5082,2015-02-06 10:07:00,21.34,21.2,449.5,831.0
5083,2015-02-06 10:08:00,21.315,21.29,454.75,834.75
5084,2015-02-06 10:08:59,21.29,21.29,460.0,837.0
5085,2015-02-06 10:09:59,21.315,21.29,460.0,841.0
5086,2015-02-06 10:11:00,21.315,21.2675,460.0,844.5
5087,2015-02-06 10:12:00,21.39,21.34,460.0,847.0
5088,2015-02-06 10:13:00,21.39,21.2675,454.75,842.5
5089,2015-02-06 10:14:00,21.39,21.2,453.0,841.0
5090,2015-02-06 10:14:59,21.39,21.2475,449.5,839.5
5091,2015-02-06 10:15:59,21.365,21.3175,454.75,844.5
5092,2015-02-06 10:17:00,21.39,21.2,457.0,847.0
5093,2015-02-06 10:18:00,21.39,21.2675,454.0,847.75
5094,2015-02-06 10:19:00,21.3233333333333,21.23,464.0,843.333333333333
5095,2015-02-06 10:20:00,21.365,21.315,461.5,847.25
5096,2015-02-06 10:21:00,21.39,21.34,449.5,848.5
5097,2015-02-06 10:21:59,21.34,21.445,449.5,848.5
5098,2015-02-06 10:23:00,21.39,21.39,454.0,854.25
5099,2015-02-06 10:24:00,21.34,21.1475,455.5,848.25
5100,2015-02-06 10:25:00,21.3566666666667,21.2,468.0,844.333333333333
5101,2015-02-06 10:25:59,21.29,21.2,454.0,836.5
5102,2015-02-06 10:27:00,21.3233333333333,21.2,454.0,838.0
5103,2015-02-06 10:27:59,21.315,21.125,469.0,841.5
5104,2015-02-06 10:28:59,21.34,21.0,469.0,832.0
5105,2015-02-06 10:30:00,21.315,20.865,469.0,825.0
5106,2015-02-06 10:31:00,21.315,20.9175,465.25,824.0
5107,2015-02-06 10:32:00,21.29,21.175,475.25,826.75
5108,2015-02-06 10:33:00,21.29,21.1,464.0,824.0
5109,2015-02-06 10:34:00,21.29,21.2,459.0,827.5
5110,2015-02-06 10:34:59,21.29,21.236,468.2,843.5
5111,2015-02-06 10:36:00,21.365,21.17,474.0,845.6
5112,2015-02-06 10:37:00,21.39,20.79,492.333333333333,837.333333333333
5113,2015-02-06 10:38:00,21.3233333333333,21.0666666666667,474.0,825.666666666667
5114,2015-02-06 10:38:59,21.39,20.97,480.25,831.75
5115,2015-02-06 10:40:00,21.4725,21.0475,504.0,832.25
5116,2015-02-06 10:40:59,21.5,21.1,539.5,843.0
5117,2015-02-06 10:41:59,21.5,20.725,509.0,839.0
5118,2015-02-06 10:43:00,21.5,20.84,528.5,832.5
5119,2015-02-06 10:44:00,21.6,21.0225,499.0,840.0
5120,2015-02-06 10:45:00,21.65,20.9175,497.75,850.0
5121,2015-02-06 10:46:00,21.675,21.1,500.25,853.75
5122,2015-02-06 10:46:59,21.7,21.0,489.0,852.0
5123,2015-02-06 10:47:59,21.7,20.9725,490.25,856.25
5124,2015-02-06 10:49:00,21.7,20.945,494.0,854.5
5125,2015-02-06 10:50:00,21.7,20.89,485.666666666667,854.0
5126,2015-02-06 10:51:00,21.7,20.815,481.5,850.75
5127,2015-02-06 10:52:00,21.7,20.8925,484.0,844.5
5128,2015-02-06 10:53:00,21.7,21.075,482.75,850.75
5129,2015-02-06 10:53:59,21.73,20.89,477.333333333333,861.0
5130,2015-02-06 10:54:59,21.73,20.93,477.333333333333,865.0
5131,2015-02-06 10:56:00,21.7675,20.795,485.25,860.75
5132,2015-02-06 10:57:00,21.754,20.896,485.25,853.25
5133,2015-02-06 10:58:00,21.73,20.7,482.75,849.75
5134,2015-02-06 10:59:00,21.79,20.945,464.0,844.5
5135,2015-02-06 10:59:59,21.7225,20.87,479.0,846.75
5136,2015-02-06 11:00:59,21.745,20.7225,476.75,852.5
5137,2015-02-06 11:02:00,21.7,20.79,476.0,851.0
5138,2015-02-06 11:03:00,21.7,20.7675,480.0,854.75
5139,2015-02-06 11:04:00,21.73,20.73,479.0,852.666666666667
5140,2015-02-06 11:05:00,21.7225,20.7,479.0,848.25
5141,2015-02-06 11:06:00,21.7225,20.7,485.25,848.0
5142,2015-02-06 11:06:59,21.7,20.6,489.0,846.0
5143,2015-02-06 11:08:00,21.7,20.745,489.0,844.5
5144,2015-02-06 11:09:00,21.7675,20.7925,471.5,846.75
5145,2015-02-06 11:10:00,21.76,20.73,471.0,849.0
5146,2015-02-06 11:10:59,21.79,20.55,487.75,837.0
5147,2015-02-06 11:12:00,21.79,20.5,467.666666666667,830.333333333333
5148,2015-02-06 11:12:59,21.79,20.65,469.25,829.5
5149,2015-02-06 11:13:59,21.73,20.5666666666667,462.333333333333,830.666666666667
5150,2015-02-06 11:15:00,21.79,20.6,462.75,834.25
5151,2015-02-06 11:16:00,21.79,20.6225,462.75,833.5
5152,2015-02-06 11:17:00,21.79,20.5,472.333333333333,827.666666666667
5153,2015-02-06 11:18:00,21.79,20.678,485.0,821.25
5154,2015-02-06 11:19:00,21.745,20.5,479.0,822.333333333333
5155,2015-02-06 11:19:59,21.745,20.6,471.5,821.75
5156,2015-02-06 11:21:00,21.7,20.6666666666667,464.0,826.0
5157,2015-02-06 11:22:00,21.7225,20.65,475.25,829.5
5158,2015-02-06 11:23:00,21.7,20.6,479.0,832.0
5159,2015-02-06 11:23:59,21.7,20.6,464.0,823.0
5160,2015-02-06 11:25:00,21.7,20.6,469.0,824.0
5161,2015-02-06 11:25:59,21.7,20.6,467.75,825.25
5162,2015-02-06 11:26:59,21.7,20.625,481.5,830.75
5163,2015-02-06 11:28:00,21.7,20.5,479.0,831.0
5164,2015-02-06 11:29:00,21.7225,20.6,479.0,826.0
5165,2015-02-06 11:30:00,21.76,20.5333333333333,490.666666666667,818.333333333333
5166,2015-02-06 11:31:00,21.7225,20.525,502.75,815.75
5167,2015-02-06 11:31:59,21.7225,20.5,490.25,816.0
5168,2015-02-06 11:32:59,21.7,20.5,479.0,813.25
5169,2015-02-06 11:34:00,21.7,20.39,474.0,806.0
5170,2015-02-06 11:35:00,21.7,20.525,492.75,804.5
5171,2015-02-06 11:36:00,21.7,20.46,507.0,801.0
5172,2015-02-06 11:37:00,21.7,20.575,484.0,796.0
5173,2015-02-06 11:38:00,21.7,20.4425,467.75,801.0
5174,2015-02-06 11:38:59,21.7,20.39,464.0,803.0
5175,2015-02-06 11:39:59,21.7,20.39,469.0,795.666666666667
5176,2015-02-06 11:41:00,21.7,20.4175,464.0,794.0
5177,2015-02-06 11:42:00,21.7,20.5,471.0,787.0
5178,2015-02-06 11:43:00,21.7,20.39,462.75,787.0
5179,2015-02-06 11:44:00,21.7,20.39,481.5,788.0
5180,2015-02-06 11:44:59,21.7,20.39,479.0,786.5
5181,2015-02-06 11:45:59,21.7,20.39,469.25,788.25
5182,2015-02-06 11:47:00,21.7,20.39,469.0,788.333333333333
5183,2015-02-06 11:48:00,21.7,20.39,469.0,781.0
5184,2015-02-06 11:49:00,21.65,20.365,457.75,788.75
5185,2015-02-06 11:50:00,21.6333333333333,20.3233333333333,460.666666666667,790.666666666667
5186,2015-02-06 11:51:00,21.65,20.34,465.5,789.5
5187,2015-02-06 11:51:59,21.7,20.39,474.333333333333,794.333333333333
5188,2015-02-06 11:53:00,21.675,20.4175,477.75,792.5
5189,2015-02-06 11:54:00,21.65,20.2475,487.75,789.5
5190,2015-02-06 11:55:00,21.7,20.5333333333333,492.333333333333,785.5
5191,2015-02-06 11:55:59,21.7,20.4725,490.25,792.6
5192,2015-02-06 11:57:00,21.7,20.4266666666667,484.0,800.0
5193,2015-02-06 11:57:59,21.7,20.4633333333333,480.666666666667,795.0
5194,2015-02-06 11:58:59,21.7,20.32,491.5,795.75
5195,2015-02-06 12:00:00,21.675,20.4175,501.5,802.0
5196,2015-02-06 12:01:00,21.7,20.39,494.0,803.0
5197,2015-02-06 12:02:00,21.7,20.39,494.0,796.25
5198,2015-02-06 12:03:00,21.7,20.39,479.0,806.666666666667
5199,2015-02-06 12:04:00,21.7,20.3933333333333,506.0,805.666666666667
5200,2015-02-06 12:04:59,21.7,20.29,514.0,803.0
5201,2015-02-06 12:06:00,21.7,20.4175,513.75,800.25
5202,2015-02-06 12:07:00,21.7,20.39,514.0,793.0
5203,2015-02-06 12:08:00,21.7,20.39,494.0,791.0
5204,2015-02-06 12:08:59,21.7,20.5,514.0,800.5
5205,2015-02-06 12:10:00,21.7,20.4266666666667,507.333333333333,808.0
5206,2015-02-06 12:10:59,21.7,20.39,567.5,805.5
5207,2015-02-06 12:11:59,21.7,20.39,512.75,804.0
5208,2015-02-06 12:13:00,21.7,20.34,528.5,798.5
5209,2015-02-06 12:14:00,21.7225,20.315,541.5,806.25
5210,2015-02-06 12:15:00,21.7,20.2475,533.75,802.5
5211,2015-02-06 12:16:00,21.73,20.2933333333333,504.0,794.333333333333
5212,2015-02-06 12:16:59,21.79,20.3425,494.0,800.25
5213,2015-02-06 12:17:59,21.7675,20.3175,496.5,806.0
5214,2015-02-06 12:19:00,21.79,20.245,496.5,804.5
5215,2015-02-06 12:20:00,21.79,20.295,504.0,801.0
5216,2015-02-06 12:21:00,21.79,20.295,489.0,801.5
5217,2015-02-06 12:22:00,21.79,20.2675,489.0,805.0
5218,2015-02-06 12:23:00,21.79,20.23,518.666666666667,802.333333333333
5219,2015-02-06 12:23:59,21.76,20.26,489.0,800.666666666667
5220,2015-02-06 12:24:59,21.79,20.2925,486.5,799.5
5221,2015-02-06 12:26:00,21.79,20.245,471.5,806.0
5222,2015-02-06 12:27:00,21.73,20.3566666666667,474.0,812.666666666667
5223,2015-02-06 12:28:00,21.745,20.34,484.0,816.5
5224,2015-02-06 12:29:00,21.76,20.39,479.0,820.333333333333
5225,2015-02-06 12:29:59,21.7675,20.545,479.0,817.5
5226,2015-02-06 12:30:59,21.79,20.39,479.0,811.333333333333
5227,2015-02-06 12:32:00,21.745,20.39,484.0,820.75
5228,2015-02-06 12:33:00,21.745,20.4725,486.5,815.5
5229,2015-02-06 12:34:00,21.745,20.445,499.0,821.0
5230,2015-02-06 12:35:00,21.745,20.4425,511.5,821.5
5231,2015-02-06 12:36:00,21.7,20.495,521.5,813.0
5232,2015-02-06 12:36:59,21.73,20.3566666666667,504.0,801.666666666667
5233,2015-02-06 12:38:00,21.73,20.29,489.0,799.0
5234,2015-02-06 12:39:00,21.7,20.3566666666667,500.666666666667,799.666666666667
5235,2015-02-06 12:40:00,21.7,20.2675,511.0,797.25
5236,2015-02-06 12:40:59,21.7,20.2225,500.25,789.75
5237,2015-02-06 12:42:00,21.7,20.2,494.0,780.25
5238,2015-02-06 12:42:59,21.7,20.1666666666667,497.333333333333,782.333333333333
5239,2015-02-06 12:43:59,21.7,20.1,495.666666666667,779.333333333333
5240,2015-02-06 12:45:00,21.7,20.14,492.0,773.5
5241,2015-02-06 12:46:00,21.7,20.15,509.0,771.666666666667
5242,2015-02-06 12:47:00,21.7,20.0,509.0,769.0
5243,2015-02-06 12:48:00,21.7,20.0,495.25,763.0
5244,2015-02-06 12:49:00,21.7,20.0,499.0,760.0
5245,2015-02-06 12:49:59,21.7,20.1,489.0,752.0
5246,2015-02-06 12:51:00,21.7,20.125,481.25,757.5
5247,2015-02-06 12:52:00,21.7,20.025,489.0,759.0
5248,2015-02-06 12:53:00,21.7,20.0,377.75,757.75
5249,2015-02-06 12:53:59,21.7,20.075,44.0,754.75
5250,2015-02-06 12:55:00,21.7,20.075,60.25,755.0
5251,2015-02-06 12:55:59,21.65,20.05,60.75,753.5
5252,2015-02-06 12:56:59,21.65,20.05,57.0,760.0
5253,2015-02-06 12:58:00,21.6,20.0,67.0,758.0
5254,2015-02-06 12:59:00,21.6,20.0,66.5,751.75
5255,2015-02-06 13:00:00,21.6,20.0,53.0,739.25
5256,2015-02-06 13:01:00,21.5333333333333,19.9633333333333,58.3333333333333,732.0
5257,2015-02-06 13:01:59,21.55,20.0,61.5,733.0
5258,2015-02-06 13:02:59,21.525,20.0,48.5,723.5
5259,2015-02-06 13:04:00,21.5,19.9725,62.5,720.25
5260,2015-02-06 13:05:00,21.5,20.0,68.75,719.25
5261,2015-02-06 13:06:00,21.5,19.9725,47.0,714.333333333333
5262,2015-02-06 13:07:00,21.4725,19.945,54.5,713.4
5263,2015-02-06 13:08:00,21.445,19.89,50.0,708.0
5264,2015-02-06 13:08:59,21.39,19.89,50.0,708.5
5265,2015-02-06 13:09:59,21.39,19.89,52.3333333333333,701.0
5266,2015-02-06 13:11:00,21.39,19.89,57.0,692.5
5267,2015-02-06 13:12:00,21.39,19.89,81.25,688.75
5268,2015-02-06 13:13:00,21.39,19.6966666666667,50.0,689.666666666667
5269,2015-02-06 13:14:00,21.34,19.7675,51.75,676.25
5270,2015-02-06 13:14:59,21.29,19.7266666666667,58.3333333333333,671.333333333333
5271,2015-02-06 13:15:59,21.29,19.6666666666667,131.333333333333,665.333333333333
5272,2015-02-06 13:17:00,21.29,19.745,293.5,662.25
5273,2015-02-06 13:18:00,21.29,19.7,440.0,660.0
5274,2015-02-06 13:19:00,21.29,19.625,483.75,662.5
5275,2015-02-06 13:20:00,21.29,19.575,492.75,658.75
5276,2015-02-06 13:21:00,21.29,19.6,499.0,659.25
5277,2015-02-06 13:21:59,21.29,19.55,489.0,652.0
